"","dateupdated","cnty_cod","county","totalcases","totalcaserate","hospitalization","totaldeaths","confirmedcases","probablecases","confirmeddeaths","probabledeaths"
"2308",2021-03-28 00:00:00,"4","Middlesex","11475","7054","11","352","10589","886","268","84"
"2309",2021-03-28 00:00:00,"5","New Haven","80047","9334","211","2000","72828","7219","1732","268"
"2310",2021-03-28 00:00:00,"6","New London","20582","7715","16","421","19660","922","322","99"
"2311",2021-03-28 00:00:00,"7","Tolland","8536","5656","2","176","7874","662","140","36"
"2312",2021-03-28 00:00:00,"8","Windham","9838","8407","2","187","9489","349","146","41"
"2313",2021-03-29 00:00:00,"1","Fairfield","89346","9466","141","2109","81965","7381","1696","413"
"2314",2021-03-29 00:00:00,"2","Hartford","75665","8476","113","2345","71180","4485","1923","422"
"2315",2021-03-29 00:00:00,"3","Litchfield","12805","7070","17","283","11473","1332","247","36"
"2316",2021-03-29 00:00:00,"4","Middlesex","11529","7087","12","353","10635","894","268","85"
"2317",2021-03-29 00:00:00,"5","New Haven","80542","9391","211","1999","73221","7321","1732","267"
"2318",2021-03-29 00:00:00,"6","New London","20641","7737","18","422","19718","923","323","99"
"2319",2021-03-29 00:00:00,"7","Tolland","8589","5691","4","176","7913","676","140","36"
"2320",2021-03-29 00:00:00,"8","Windham","9860","8425","2","187","9511","349","146","41"
"2321",2021-03-30 00:00:00,"1","Fairfield","89598","9493","135","2111","82177","7421","1695","416"
"2322",2021-03-30 00:00:00,"2","Hartford","75802","8491","118","2345","71305","4497","1922","423"
"2323",2021-03-30 00:00:00,"3","Litchfield","12872","7107","12","283","11513","1359","247","36"
"2324",2021-03-30 00:00:00,"4","Middlesex","11552","7101","10","354","10658","894","269","85"
"2325",2021-03-30 00:00:00,"5","New Haven","80806","9422","215","1996","73436","7370","1727","269"
"2326",2021-03-30 00:00:00,"6","New London","20674","7749","16","423","19748","926","324","99"
"2327",2021-03-30 00:00:00,"7","Tolland","8614","5708","3","176","7932","682","140","36"
"2328",2021-03-30 00:00:00,"8","Windham","9881","8443","4","187","9530","351","146","41"
"2329",2021-03-31 00:00:00,"1","Fairfield","90096","9546","124","2115","82474","7622","1700","415"
"2330",2021-03-31 00:00:00,"2","Hartford","76038","8518","118","2347","71445","4593","1924","423"
"2331",2021-03-31 00:00:00,"3","Litchfield","12995","7175","10","283","11593","1402","247","36"
"2332",2021-03-31 00:00:00,"4","Middlesex","11611","7137","11","354","10698","913","269","85"
"2333",2021-03-31 00:00:00,"5","New Haven","81318","9482","210","2001","73742","7576","1732","269"
"2334",2021-03-31 00:00:00,"6","New London","20759","7781","13","424","19781","978","325","99"
"2335",2021-03-31 00:00:00,"7","Tolland","8653","5733","2","177","7957","696","141","36"
"2336",2021-03-31 00:00:00,"8","Windham","9899","8459","4","188","9545","354","147","41"
"2337",2021-04-01 00:00:00,"1","Fairfield","90537","9598","125","2117","82883","7654","1703","414"
"2338",2021-04-01 00:00:00,"2","Hartford","76341","8561","118","2348","71723","4618","1925","423"
"2339",2021-04-01 00:00:00,"3","Litchfield","13064","7244","12","283","11659","1405","247","36"
"2340",2021-04-01 00:00:00,"4","Middlesex","11668","7183","8","354","10753","915","269","85"
"2341",2021-04-01 00:00:00,"5","New Haven","81793","9569","219","2002","74204","7589","1733","269"
"2342",2021-04-01 00:00:00,"6","New London","20819","7850","11","424","19840","979","325","99"
"2343",2021-04-01 00:00:00,"7","Tolland","8690","5766","2","177","7996","694","141","36"
"2344",2021-04-01 00:00:00,"8","Windham","9941","8512","4","188","9585","356","147","41"
"2345",2021-04-04 00:00:00,"1","Fairfield","91364","9685","128","2125","83601","7763","1709","416"
"2346",2021-04-04 00:00:00,"2","Hartford","76839","8617","109","2352","72181","4658","1929","423"
"2347",2021-04-04 00:00:00,"3","Litchfield","13216","7329","13","285","11785","1431","249","36"
"2348",2021-04-04 00:00:00,"4","Middlesex","11781","7253","12","355","10849","932","270","85"
"2349",2021-04-04 00:00:00,"5","New Haven","82651","9670","196","2006","74938","7713","1735","271"
"2350",2021-04-04 00:00:00,"6","New London","20938","7895","19","424","19945","993","325","99"
"2351",2021-04-04 00:00:00,"7","Tolland","8747","5803","2","177","8038","709","141","36"
"2352",2021-04-04 00:00:00,"8","Windham","10006","8568","5","188","9648","358","147","41"
"2353",2021-04-05 00:00:00,"1","Fairfield","91622","9713","134","2126","83800","7822","1709","417"
"2354",2021-04-05 00:00:00,"2","Hartford","77133","8650","113","2355","72435","4698","1932","423"
"2355",2021-04-05 00:00:00,"3","Litchfield","13282","7365","12","286","11841","1441","250","36"
"2356",2021-04-05 00:00:00,"4","Middlesex","11820","7277","18","355","10882","938","270","85"
"2357",2021-04-05 00:00:00,"5","New Haven","82967","9707","200","2008","75213","7754","1736","272"
"2358",2021-04-05 00:00:00,"6","New London","20986","7913","19","423","19973","1013","324","99"
"2359",2021-04-05 00:00:00,"7","Tolland","8783","5827","2","177","8068","715","141","36"
"2360",2021-04-05 00:00:00,"8","Windham","10018","8578","7","188","9658","360","147","41"
"2361",2021-04-06 00:00:00,"1","Fairfield","91935","9746","136","2127","84073","7862","1711","416"
"2362",2021-04-06 00:00:00,"2","Hartford","77304","8669","122","2355","72569","4735","1932","423"
"2363",2021-04-06 00:00:00,"3","Litchfield","13363","7410","14","286","11906","1457","250","36"
"2364",2021-04-06 00:00:00,"4","Middlesex","11838","7288","19","355","10892","946","270","85"
"2365",2021-04-06 00:00:00,"5","New Haven","83315","9747","200","2011","75470","7845","1737","274"
"2366",2021-04-06 00:00:00,"6","New London","21018","7925","15","424","20000","1018","325","99"
"2367",2021-04-06 00:00:00,"7","Tolland","8826","5856","2","177","8092","734","141","36"
"2368",2021-04-06 00:00:00,"8","Windham","10045","8601","6","188","9679","366","147","41"
"2369",2021-04-07 00:00:00,"1","Fairfield","92269","9781","145","2129","84381","7888","1713","416"
"2370",2021-04-07 00:00:00,"2","Hartford","77447","8685","116","2355","72692","4755","1932","423"
"2371",2021-04-07 00:00:00,"3","Litchfield","13415","7439","11","287","11954","1461","251","36"
"2372",2021-04-07 00:00:00,"4","Middlesex","11891","7320","17","356","10935","956","271","85"
"2373",2021-04-07 00:00:00,"5","New Haven","83646","9786","203","2012","75736","7910","1738","274"
"2374",2021-04-07 00:00:00,"6","New London","21053","7938","18","424","20028","1025","325","99"
"2375",2021-04-07 00:00:00,"7","Tolland","8861","5879","0","177","8122","739","141","36"
"2376",2021-04-07 00:00:00,"8","Windham","10076","8628","5","188","9709","367","147","41"
"2377",2021-04-08 00:00:00,"1","Fairfield","92953","9854","154","2130","85020","7933","1714","416"
"2378",2021-04-08 00:00:00,"2","Hartford","77789","8723","115","2354","73028","4761","1933","421"
"2379",2021-04-08 00:00:00,"3","Litchfield","13506","7489","11","287","12031","1475","250","37"
"2380",2021-04-08 00:00:00,"4","Middlesex","11932","7346","18","356","10980","952","271","85"
"2381",2021-04-08 00:00:00,"5","New Haven","84116","9841","208","2015","76148","7968","1740","275"
"2382",2021-04-08 00:00:00,"6","New London","21119","7963","19","424","20091","1028","325","99"
"2383",2021-04-08 00:00:00,"7","Tolland","8909","5911","0","178","8165","744","142","36"
"2384",2021-04-08 00:00:00,"8","Windham","10137","8680","6","188","9770","367","147","41"
"2385",2021-04-11 00:00:00,"1","Fairfield","93979","9962","146","2133","86004","7975","1717","416"
"2386",2021-04-11 00:00:00,"2","Hartford","78399","8792","113","2358","73596","4803","1937","421"
"2387",2021-04-11 00:00:00,"3","Litchfield","13637","7562","15","287","12139","1498","250","37"
"2388",2021-04-11 00:00:00,"4","Middlesex","12028","7405","17","357","11064","964","272","85"
"2389",2021-04-11 00:00:00,"5","New Haven","84979","9942","213","2019","76898","8081","1743","276"
"2390",2021-04-11 00:00:00,"6","New London","21222","8002","14","425","20189","1033","326","99"
"2391",2021-04-11 00:00:00,"7","Tolland","8975","5955","1","178","8224","751","142","36"
"2392",2021-04-11 00:00:00,"8","Windham","10217","8749","5","188","9851","366","147","41"
"2393",2021-04-12 00:00:00,"1","Fairfield","94341","10001","156","2139","86313","8028","1723","416"
"2394",2021-04-12 00:00:00,"2","Hartford","78633","8818","120","2363","73820","4813","1941","422"
"2395",2021-04-12 00:00:00,"3","Litchfield","13668","7579","14","287","12160","1508","250","37"
"2396",2021-04-12 00:00:00,"4","Middlesex","12108","7454","14","357","11136","972","272","85"
"2397",2021-04-12 00:00:00,"5","New Haven","85325","9982","215","2024","77179","8146","1748","276"
"2398",2021-04-12 00:00:00,"6","New London","21272","8021","16","425","20225","1047","326","99"
"2399",2021-04-12 00:00:00,"7","Tolland","9016","5982","1","178","8270","746","142","36"
"2400",2021-04-12 00:00:00,"8","Windham","10235","8764","9","189","9865","370","148","41"
"2401",2021-04-13 00:00:00,"1","Fairfield","94841","10054","152","2140","86775","8066","1724","416"
"2402",2021-04-13 00:00:00,"2","Hartford","79004","8860","112","2367","74162","4842","1945","422"
"2403",2021-04-13 00:00:00,"3","Litchfield","13761","7631","18","287","12237","1524","250","37"
"2404",2021-04-13 00:00:00,"4","Middlesex","12147","7478","16","357","11171","976","272","85"
"2405",2021-04-13 00:00:00,"5","New Haven","85768","10034","198","2028","77545","8223","1752","276"
"2406",2021-04-13 00:00:00,"6","New London","21342","8047","15","426","20284","1058","327","99"
"2407",2021-04-13 00:00:00,"7","Tolland","9048","6003","1","178","8292","756","142","36"
"2408",2021-04-13 00:00:00,"8","Windham","10289","8810","6","189","9912","377","148","41"
"2409",2021-04-14 00:00:00,"1","Fairfield","95011","10072","147","2141","86914","8097","1724","417"
"2410",2021-04-14 00:00:00,"2","Hartford","79157","8877","114","2368","74299","4858","1946","422"
"2411",2021-04-14 00:00:00,"3","Litchfield","13811","7659","16","288","12283","1528","251","37"
"2412",2021-04-14 00:00:00,"4","Middlesex","12175","7495","15","357","11184","991","272","85"
"2413",2021-04-14 00:00:00,"5","New Haven","85999","10061","193","2030","77750","8249","1755","275"
"2414",2021-04-14 00:00:00,"6","New London","21382","8062","12","426","20313","1069","327","99"
"2415",2021-04-14 00:00:00,"7","Tolland","9068","6016","0","179","8308","760","143","36"
"2416",2021-04-14 00:00:00,"8","Windham","10298","8818","8","189","9922","376","148","41"
"2417",2021-04-15 00:00:00,"1","Fairfield","95372","10110","140","2142","87200","8172","1725","417"
"2418",2021-04-15 00:00:00,"2","Hartford","79391","8903","110","2368","74480","4911","1946","422"
"2419",2021-04-15 00:00:00,"3","Litchfield","13859","7685","12","289","12327","1532","252","37"
"2420",2021-04-15 00:00:00,"4","Middlesex","12213","7519","9","357","11217","996","272","85"
"2421",2021-04-15 00:00:00,"5","New Haven","86260","10092","190","2032","77961","8299","1756","276"
"2422",2021-04-15 00:00:00,"6","New London","21432","8081","16","427","20353","1079","328","99"
"2423",2021-04-15 00:00:00,"7","Tolland","9092","6032","1","179","8328","764","143","36"
"2424",2021-04-15 00:00:00,"8","Windham","10337","8852","8","189","9957","380","148","41"
"2425",2021-04-18 00:00:00,"1","Fairfield","96083","10185","150","2147","87844","8239","1727","420"
"2426",2021-04-18 00:00:00,"2","Hartford","79901","8960","100","2373","74930","4971","1948","425"
"2427",2021-04-18 00:00:00,"3","Litchfield","14000","7763","8","290","12447","1553","253","37"
"2428",2021-04-18 00:00:00,"4","Middlesex","12289","7565","9","357","11274","1015","272","85"
"2429",2021-04-18 00:00:00,"5","New Haven","86954","10173","198","2039","78569","8385","1763","276"
"2430",2021-04-18 00:00:00,"6","New London","21516","8113","19","428","20427","1089","329","99"
"2431",2021-04-18 00:00:00,"7","Tolland","9135","6061","1","179","8362","773","143","36"
"2432",2021-04-18 00:00:00,"8","Windham","10395","8901","9","189","10010","385","148","41"
"2433",2021-04-19 00:00:00,"1","Fairfield","96334","10212","161","2148","88071","8263","1728","420"
"2434",2021-04-19 00:00:00,"2","Hartford","80020","8974","101","2374","75047","4973","1949","425"
"2435",2021-04-19 00:00:00,"3","Litchfield","14034","7782","9","291","12474","1560","254","37"
"2436",2021-04-19 00:00:00,"4","Middlesex","12310","7578","13","358","11283","1027","273","85"
"2437",2021-04-19 00:00:00,"5","New Haven","87196","10201","195","2040","78765","8431","1764","276"
"2438",2021-04-19 00:00:00,"6","New London","21545","8124","18","429","20448","1097","330","99"
"2439",2021-04-19 00:00:00,"7","Tolland","9155","6074","1","179","8379","776","143","36"
"2440",2021-04-19 00:00:00,"8","Windham","10412","8916","9","189","10024","388","148","41"
"2441",2021-04-20 00:00:00,"1","Fairfield","96586","10239","158","2149","88289","8297","1729","420"
"2442",2021-04-20 00:00:00,"2","Hartford","80186","8992","105","2375","75192","4994","1950","425"
"2443",2021-04-20 00:00:00,"3","Litchfield","14075","7805","11","291","12505","1570","254","37"
"2444",2021-04-20 00:00:00,"4","Middlesex","12334","7593","12","358","11299","1035","273","85"
"2445",2021-04-20 00:00:00,"5","New Haven","87454","10231","193","2044","78976","8478","1767","277"
"2446",2021-04-20 00:00:00,"6","New London","21587","8140","21","430","20481","1106","331","99"
"2447",2021-04-20 00:00:00,"7","Tolland","9178","6089","1","179","8402","776","143","36"
"2448",2021-04-20 00:00:00,"8","Windham","10449","8947","6","189","10052","397","148","41"
"2449",2021-04-21 00:00:00,"1","Fairfield","96797","10261","169","2152","88469","8328","1733","419"
"2450",2021-04-21 00:00:00,"2","Hartford","80359","9012","110","2377","75323","5036","1952","425"
"2451",2021-04-21 00:00:00,"3","Litchfield","14080","7808","13","291","12510","1570","254","37"
"2452",2021-04-21 00:00:00,"4","Middlesex","12359","7609","10","359","11323","1036","274","85"
"2453",2021-04-21 00:00:00,"5","New Haven","87713","10262","184","2049","79193","8520","1771","278"
"2454",2021-04-21 00:00:00,"6","New London","21610","8148","22","430","20499","1111","331","99"
"2455",2021-04-21 00:00:00,"7","Tolland","9204","6107","1","180","8415","789","143","37"
"2456",2021-04-21 00:00:00,"8","Windham","10461","8958","6","189","10063","398","148","41"
"2457",2021-04-22 00:00:00,"1","Fairfield","97049","10288","153","2154","88674","8375","1734","420"
"2458",2021-04-22 00:00:00,"2","Hartford","80563","9035","101","2379","75487","5076","1952","427"
"2459",2021-04-22 00:00:00,"3","Litchfield","14130","7836","14","292","12548","1582","254","38"
"2460",2021-04-22 00:00:00,"4","Middlesex","12390","7628","9","359","11347","1043","274","85"
"2461",2021-04-22 00:00:00,"5","New Haven","88101","10307","170","2052","79504","8597","1773","279"
"2462",2021-04-22 00:00:00,"6","New London","21654","8165","24","430","20529","1125","331","99"
"2463",2021-04-22 00:00:00,"7","Tolland","9232","6125","0","180","8436","796","143","37"
"2464",2021-04-22 00:00:00,"8","Windham","10495","8987","7","189","10093","402","148","41"
"2465",2021-04-25 00:00:00,"1","Fairfield","97641","10351","133","2157","89159","8482","1737","420"
"2466",2021-04-25 00:00:00,"2","Hartford","81109","9096","89","2384","75943","5166","1957","427"
"2467",2021-04-25 00:00:00,"3","Litchfield","14200","7874","11","292","12603","1597","254","38"
"2468",2021-04-25 00:00:00,"4","Middlesex","12452","7666","11","361","11407","1045","276","85"
"2469",2021-04-25 00:00:00,"5","New Haven","88766","10385","155","2059","79993","8773","1778","281"
"2470",2021-04-25 00:00:00,"6","New London","21773","8210","28","432","20622","1151","332","100"
"2471",2021-04-25 00:00:00,"7","Tolland","9272","6152","1","180","8473","799","143","37"
"2472",2021-04-25 00:00:00,"8","Windham","10550","9034","8","189","10143","407","148","41"
"2473",2021-04-26 00:00:00,"1","Fairfield","97724","10359","136","2157","89240","8484","1736","421"
"2474",2021-04-26 00:00:00,"2","Hartford","81181","9104","96","2386","76016","5165","1958","428"
"2475",2021-04-26 00:00:00,"3","Litchfield","14211","7880","10","293","12615","1596","255","38"
"2476",2021-04-26 00:00:00,"4","Middlesex","12474","7679","10","361","11425","1049","276","85"
"2477",2021-04-26 00:00:00,"5","New Haven","88949","10406","154","2061","80179","8770","1779","282"
"2478",2021-04-26 00:00:00,"6","New London","21803","8221","28","438","20652","1151","337","101"
"2479",2021-04-26 00:00:00,"7","Tolland","9282","6158","1","181","8482","800","144","37"
"2480",2021-04-26 00:00:00,"8","Windham","10556","9039","9","190","10149","407","149","41"
"2481",2021-04-27 00:00:00,"1","Fairfield","97853","10373","131","2159","89324","8529","1737","422"
